Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
137;2524000;1644187648;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
138;3753400;1644204032;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
139;2259800;1644216320;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
140;1977300;1644216320;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
141;2349800;1644216320;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
142;2033300;1644216320;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
143;1947700;1644216320;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
144;2335500;1644232704;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
145;3207400;1644232704;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
146;2078900;1644232704;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
147;1889600;1644232704;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
148;1974900;1644232704;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
149;2196800;1644232704;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
150;2148500;1644232704;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
151;2951200;1644232704;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
152;3343400;1644232704;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
153;2173400;1644232704;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
154;1952500;1644232704;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
155;2013900;1644232704;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
156;2025200;1644232704;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
157;1879600;1644232704;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
158;2692400;1644249088;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
159;3244800;1644249088;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
160;2098600;1644261376;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
161;1933900;1644261376;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
162;1927700;1644273664;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
163;1933300;1644273664;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
164;2723900;1644285952;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
165;2764900;1644285952;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
166;3903000;1644285952;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
167;2350100;1644285952;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
168;2032300;1644285952;1496997888;2906176564;0;0;0;0;0;0;0;0;0;0;9;0;0;
