Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
149;2320600;1376432128;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
150;2140700;1376456704;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
151;1999100;1376481280;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
152;3077700;1376505856;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
153;1999500;1376522240;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
154;2178800;1376530432;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
155;2422800;1376538624;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
156;2083300;1376563200;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
157;1960900;1376587776;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
158;1925100;1376612352;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
159;3086000;1376645120;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
160;1886000;1376669696;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
161;1910000;1376694272;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
162;3563600;1376718848;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
163;3189900;1376743424;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
164;3905500;1376768000;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
165;4796500;1376792576;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
166;3778100;1376817152;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
167;2612100;1376841728;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
168;2233100;1376866304;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
169;2422100;1376894976;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
170;5866100;1376923648;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
171;3207400;1376960512;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
172;2139700;1376985088;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
173;1862100;1377009664;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
174;1923400;1377034240;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
175;1941400;1377058816;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
176;2917300;1377062912;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
177;2173300;1377062912;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
178;2073800;1377062912;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
179;2278100;1377087488;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
180;1961300;1377112064;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
181;1804200;1377112064;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
182;1919700;1377136640;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
183;2854300;1377165312;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
184;1859700;1377165312;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
185;3310600;1377193984;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
186;2740300;1377222656;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
187;2089300;1377251328;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
188;2039200;1377280000;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
189;1824900;1377308672;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
190;2932800;1377337344;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
191;2557600;1377366016;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
192;2292200;1377394688;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
193;3410300;1377423360;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
194;2874000;1377452032;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
195;3068100;1377480704;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
196;5664400;1377509376;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
197;3835700;1377538048;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
198;3423100;1377566720;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
199;3561600;1377595392;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
200;4129000;1377628160;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
201;2299700;1377656832;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
202;2432800;1377677312;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
203;2303000;1377705984;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
204;2436100;1377726464;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
205;2049700;1377759232;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
206;3135200;1377787904;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
207;2057100;1377820672;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
208;1942800;1377853440;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
209;2269800;1377886208;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
210;2096500;1377894400;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
211;1986700;1377927168;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
212;2146700;1377959936;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
213;2047800;1377992704;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
214;3111200;1378025472;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
215;2002900;1378058240;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
216;2050000;1378091008;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
217;2155600;1378123776;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
218;1908100;1378160640;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
219;2135700;1378193408;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
220;3045100;1378226176;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
221;4280600;1378258944;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
222;3487200;1378291712;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
223;3539000;1378324480;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
224;4285400;1378357248;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
225;4473000;1378394112;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
226;2748300;1378426880;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
227;2572200;1378459648;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
228;2875100;1378492416;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
229;2559700;1378525184;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
230;3193200;1378545664;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
231;2203100;1378578432;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
232;2351600;1378582528;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
233;2923600;1378582528;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
234;2422200;1378582528;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
235;2321000;1378582528;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
236;2240600;1378619392;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
237;3433300;1378656256;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
238;2036500;1378693120;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
239;2028700;1378729984;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
240;3470200;1378766848;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
241;3525100;1378803712;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
242;3131300;1378840576;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
243;4249300;1378877440;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
244;3776000;1378914304;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
245;3063900;1378951168;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
246;2183700;1378988032;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
247;2099600;1379024896;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
248;2952400;1379061760;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
249;2103600;1379098624;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
250;2627200;1379135488;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
251;2255800;1379172352;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
252;1942400;1379209216;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
253;2072400;1379246080;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
254;2200600;1379287040;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
255;2819600;1379307520;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
256;1953800;1379307520;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
257;2066800;1379307520;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
258;2153800;1379307520;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
259;2089500;1379307520;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
260;1800200;1379307520;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
261;2832900;1379348480;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
262;4337000;1379389440;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
263;3134600;1379434496;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
264;3670800;1379479552;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
265;3201700;1379520512;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
266;3031200;1379561472;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
267;4269500;1379602432;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
268;3890200;1379643392;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
269;3223300;1379684352;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
270;2778600;1379725312;1488609280;2710577756;0;0;0;0;0;0;0;0;0;0;9;0;0;
