Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,NFE Snapshot Tick,NFE Snapshot Size (bits),NFE RTT,NFE Jitter,Multiplay FPS,Multiplay BitRate In,Multiplay BitRate Out,Multiplay RTT (ms),Multiplay PacketLoss,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
1962,4606800,1737195520,1496997888,3040525364,427,65,0,0,0,0,0,0,0,0,76,0,1
1963,2812600,1737195520,1496997888,3040525364,427,65,0,0,0,0,0,0,0,0,76,0,1
1964,4477100,1737306112,1496997888,3057302580,428,78298,0,0,0,0,0,0,0,0,76,0,1
1965,2890600,1737306112,1496997888,3057302580,428,78298,0,0,0,0,0,0,0,0,76,0,1
1966,2651900,1737306112,1496997888,3057302580,428,78298,0,0,0,0,0,0,0,0,76,0,1
1967,2698800,1737306112,1496997888,3057302580,428,78298,0,0,0,0,0,0,0,0,76,0,1
1968,2720800,1737306112,1496997888,3057302580,428,78298,0,0,0,0,0,0,0,0,76,0,1
1969,4199800,1737306112,1496997888,3057302580,429,78299,0,0,0,0,0,0,0,0,76,0,1
1970,2892100,1737306112,1496997888,3057302580,429,78299,0,0,0,0,0,0,0,0,76,0,1
1971,2422900,1737306112,1496997888,3057302580,429,78299,0,0,0,0,0,0,0,0,76,0,1
1972,2204700,1737306112,1496997888,3057302580,429,78299,0,0,0,0,0,0,0,0,76,0,1
1973,5598600,1737306112,1496997888,3057302580,429,78299,0,0,0,0,0,0,0,0,76,0,1
1974,7337700,1737478144,1496997888,3057302580,430,78300,0,0,0,0,0,0,0,0,76,0,1
1975,2805200,1737510912,1496997888,3057302580,430,78300,0,0,0,0,0,0,0,0,76,0,1
1976,2667500,1737510912,1496997888,3057302580,430,78300,0,0,0,0,0,0,0,0,76,0,1
1977,3100300,1737510912,1496997888,3057302580,430,78300,0,0,0,0,0,0,0,0,76,0,1
1978,4166700,1737510912,1496997888,3057302580,431,78299,0,0,0,0,0,0,0,0,76,0,1
1979,2408600,1737613312,1496997888,3057302580,431,78299,0,0,0,0,0,0,0,0,76,0,1
1980,2511300,1737613312,1496997888,3057302580,431,78299,0,0,0,0,0,0,0,0,76,0,1
1981,2417200,1737613312,1496997888,3057302580,431,78299,0,0,0,0,0,0,0,0,76,0,1
1982,2909000,1737613312,1496997888,3057302580,431,78299,0,0,0,0,0,0,0,0,76,0,1
1983,2771000,1737613312,1496997888,3057302580,431,78299,0,0,0,0,0,0,0,0,76,0,1
1984,4017500,1737723904,1496997888,3074079796,432,78363,0,0,0,0,0,0,0,0,76,0,1
1985,2576100,1737723904,1496997888,3074079796,432,78363,0,0,0,0,0,0,0,0,76,0,1
1986,2311800,1737723904,1496997888,3074079796,432,78363,0,0,0,0,0,0,0,0,76,0,1
1987,2511200,1737723904,1496997888,3074079796,432,78363,0,0,0,0,0,0,0,0,76,0,1
1988,2687800,1737723904,1496997888,3074079796,432,78363,0,0,0,0,0,0,0,0,76,0,1
1989,7305000,1737723904,1496997888,3074079796,433,78270,0,0,0,0,0,0,0,0,76,0,1
1990,4557600,1737723904,1496997888,3074079796,433,78270,0,0,0,0,0,0,0,0,76,0,1
1991,5555200,1737723904,1496997888,3074079796,433,78270,0,0,0,0,0,0,0,0,76,0,1
1992,183158800,1737826304,1496997888,3074064676,434,65,0,0,0,0,0,0,0,0,76,0,1
1993,6854600,1737928704,1496997888,3074079796,442,0,0,0,0,0,0,0,0,0,76,0,1
1994,2850600,1737928704,1496997888,3074079796,442,0,0,0,0,0,0,0,0,0,76,0,1
1995,6363700,1737928704,1496997888,3074079796,442,0,0,0,0,0,0,0,0,0,76,0,1
1996,9346900,1737928704,1496997888,3074079796,445,0,0,0,0,0,0,0,0,0,76,0,1
1997,5646500,1737928704,1496997888,3074079796,445,0,0,0,0,0,0,0,0,0,76,0,1
1998,6156600,1737928704,1496997888,3074079796,445,0,0,0,0,0,0,0,0,0,76,0,1
1999,9087000,1737928704,1496997888,3074079796,447,8574,0,0,0,0,0,0,0,0,76,0,1
2000,6935600,1737928704,1496997888,3074079796,447,8574,0,0,0,0,0,0,0,0,76,0,1
2001,9568100,1737928704,1496997888,3074079796,448,8430,0,0,0,0,0,0,0,0,76,0,1
2002,5578800,1737928704,1496997888,3074079796,448,8430,0,0,0,0,0,0,0,0,76,0,1
2003,8137600,1738133504,1496997888,3074079796,449,8431,0,0,0,0,0,0,0,0,76,0,1
2004,6504300,1738133504,1496997888,3074079796,449,8431,0,0,0,0,0,0,0,0,76,0,1
2005,9322200,1737908224,1496997888,3074079796,450,8431,0,0,0,0,0,0,0,0,76,0,1
2006,6524400,1736998912,1496997888,3074079796,450,8431,0,0,0,0,0,0,0,0,76,0,1
2007,8363800,1737084928,1496997888,3074079796,451,9466,0,0,0,0,0,0,0,0,76,0,1
2008,6206200,1737101312,1496997888,3074079796,451,9466,0,0,0,0,0,0,0,0,76,0,1
2009,8965000,1737416704,1496997888,3090857012,452,10498,0,0,0,0,0,0,0,0,76,0,1
2010,5296800,1737416704,1496997888,3090857012,452,10498,0,0,0,0,0,0,0,0,76,0,1
2011,3915500,1737416704,1496997888,3090857012,452,10498,0,0,0,0,0,0,0,0,76,0,1
2012,4800700,1737416704,1496997888,3090857012,453,78116,0,0,0,0,0,0,0,0,76,0,1
2013,3032000,1737416704,1496997888,3090857012,453,78116,0,0,0,0,0,0,0,0,76,0,1
2014,3493200,1737416704,1496997888,3090857012,453,78116,0,0,0,0,0,0,0,0,76,0,1
2015,3064800,1737416704,1496997888,3090857012,453,78116,0,0,0,0,0,0,0,0,76,0,1
2016,3061600,1737416704,1496997888,3090857012,453,78116,0,0,0,0,0,0,0,0,76,0,1
2017,4602400,1737519104,1496997888,3090857012,454,7655,0,0,0,0,0,0,0,0,76,0,1
2018,2670800,1737519104,1496997888,3090857012,454,7655,0,0,0,0,0,0,0,0,76,0,1
2019,2792100,1737519104,1496997888,3090857012,454,7655,0,0,0,0,0,0,0,0,76,0,1
2020,2882000,1737519104,1496997888,3090857012,454,7655,0,0,0,0,0,0,0,0,76,0,1
2021,2931900,1737519104,1496997888,3090857012,454,7655,0,0,0,0,0,0,0,0,76,0,1
2022,4253400,1737629696,1496997888,3090857012,455,96,0,0,0,0,0,0,0,0,76,0,1
2023,2725200,1737629696,1496997888,3090857012,455,96,0,0,0,0,0,0,0,0,76,0,1
2024,2911300,1737629696,1496997888,3090857012,455,96,0,0,0,0,0,0,0,0,76,0,1
2025,2567200,1737629696,1496997888,3090857012,455,96,0,0,0,0,0,0,0,0,76,0,1
2026,4876600,1737629696,1496997888,3090857012,455,96,0,0,0,0,0,0,0,0,76,0,1
