Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1949;4800700;2033901568;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1950;3983400;2033901568;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1951;6373900;2033901568;1563594752;4160493076;946600;0;17200;0;0;0;0;0;0;1700;882;1302;0;94;0;1;
1952;5317100;2033905664;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1953;5215000;2033913856;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1954;6249000;2033917952;1563594752;4160493076;1057500;0;18000;0;0;0;0;0;0;1600;882;1302;0;94;0;1;
1955;5228800;2033926144;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1956;4592100;2033926144;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1957;5901100;2033930240;1563594752;4160493076;1107200;0;17700;0;0;0;0;0;0;2200;882;1302;0;94;0;1;
1958;4133700;2033930240;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1959;3610600;2033930240;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1960;3914500;2033954816;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1961;6119500;2033954816;1563594752;4160493076;973500;0;16800;0;0;0;0;0;0;1800;882;1302;0;94;0;1;
1962;3915700;2033963008;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1963;3675400;2033975296;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1964;3850400;2033979392;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1965;5159100;2033983488;1563594752;4160493076;986200;0;17000;0;0;0;0;0;0;1600;882;1302;0;94;0;1;
1966;3879800;2033983488;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1967;4291800;2033983488;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1968;6023800;2033987584;1563594752;4160493076;919800;0;17600;0;0;0;0;0;0;2000;882;1302;0;94;0;1;
1969;4224000;2033987584;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1970;3644000;2033987584;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1971;3685700;2033991680;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1972;4892500;2033991680;1563594752;4160493076;922300;0;16500;0;0;0;0;0;0;1700;882;1302;0;94;0;1;
1973;4474300;2033991680;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1974;3829700;2033991680;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1975;3815000;2033991680;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1976;4811800;2033995776;1563594752;4160493076;932700;0;16700;0;0;0;0;0;0;1800;882;1302;0;94;0;1;
1977;4299600;2033999872;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1978;3909700;2034003968;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1979;4451700;2034003968;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1980;5166800;2034003968;1563594752;4160493076;843800;0;16400;0;0;0;0;0;0;2100;882;1302;0;94;0;1;
1981;4329600;2034003968;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1982;3946500;2034008064;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1983;3565000;2034008064;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1984;5742500;2034012160;1563594752;4160493076;940400;0;16400;0;0;0;0;0;0;2200;882;1302;0;94;0;1;
1985;4945000;2034016256;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1986;4757000;2034016256;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1987;5233100;2034024448;1563594752;4160493076;989900;0;17300;0;0;0;0;0;0;1700;882;1302;0;94;0;1;
1988;4033000;2034024448;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1989;3715600;2034024448;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1990;3620300;2034024448;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1991;5050700;2034032640;1563594752;4160493076;919400;0;16600;0;0;0;0;0;0;1500;882;1302;0;94;0;1;
1992;4778600;2034049024;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1993;4572100;2034049024;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1994;3781100;2034057216;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1995;5170900;2034061312;1563594752;4160493076;858700;0;16500;0;0;0;0;0;0;1500;882;1302;0;94;0;1;
1996;4021500;2034069504;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1997;3672100;2034069504;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1998;3569300;2034073600;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
1999;5227400;2034073600;1563594752;4160493076;861400;0;16300;0;0;0;0;0;0;2700;882;1302;0;94;0;1;
2000;5121800;2034073600;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2001;3759200;2034073600;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2002;4786100;2034073600;1563594752;4160493076;890400;0;16100;0;0;0;0;0;0;1700;882;1302;0;94;0;1;
2003;4175400;2034073600;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2004;3827000;2034073600;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2005;3544400;2034073600;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2006;3558400;2034073600;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2007;5520900;2034073600;1563594752;4160493076;1067700;0;16800;0;0;0;0;0;0;1700;882;1302;0;94;0;1;
2008;5264900;2034077696;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2009;4028200;2034089984;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2010;5119900;2034089984;1563594752;4160493076;901800;0;16700;0;0;0;0;0;0;1800;882;1302;0;94;0;1;
2011;4082200;2034089984;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2012;3787600;2034098176;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2013;3790900;2034098176;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2014;5800100;2034098176;1563594752;4160493076;950300;0;17100;0;0;0;0;0;0;1700;882;1302;0;94;0;1;
2015;4794500;2034098176;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2016;3849300;2034102272;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2017;3934400;2034110464;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2018;5636500;2034118656;1563594752;4160493076;1057800;0;26500;0;0;0;0;0;0;1600;882;1302;0;94;0;1;
2019;3906100;2034122752;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2020;3943300;2034126848;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2021;5623600;2034126848;1563594752;4160493076;1008400;0;17100;0;0;0;0;0;0;1900;882;1302;0;94;0;1;
2022;5446600;2034130944;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2023;4765800;2034135040;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2024;4437300;2034151424;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2025;6215700;2034159616;1563594752;4160493076;1185400;0;26500;0;0;0;0;0;0;2400;882;1302;0;94;0;1;
2026;6982400;2034159616;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2027;7250700;2034163712;1563594752;4160493076;1080300;0;19000;0;0;0;0;0;0;2700;882;1302;0;94;0;1;
2028;5011900;2034167808;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2029;4480600;2034167808;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2030;5632000;2034167808;1563594752;4160493076;996600;0;17400;0;0;0;0;0;0;2300;882;1302;0;94;0;1;
2031;4613000;2034167808;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2032;4618200;2034167808;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2033;3934500;2034167808;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2034;5826700;2034167808;1563594752;4160493076;935800;0;16800;0;0;0;0;0;0;1700;882;1302;0;94;0;1;
2035;4625100;2034167808;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2036;5057700;2034167808;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2037;5346300;2034167808;1563594752;4160493076;996400;0;16800;0;0;0;0;0;0;2000;882;1302;0;94;0;1;
2038;4495200;2034167808;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2039;4076300;2034167808;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2040;3929700;2034167808;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2041;5933100;2034167808;1563594752;4160493076;1087900;0;16500;0;0;0;0;0;0;1900;882;1302;0;94;0;1;
2042;5295800;2034167808;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2043;4391600;2034167808;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2044;5969000;2034167808;1563594752;4160493076;1049400;0;17500;0;0;0;0;0;0;2000;882;1302;0;94;0;1;
2045;4245200;2034171904;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2046;4340100;2034171904;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2047;4220500;2034171904;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2048;6378200;2034171904;1563594752;4160493076;1089200;0;18900;0;0;0;0;0;0;1600;882;1302;0;94;0;1;
2049;4902700;2034180096;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2050;4830800;2034184192;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2051;6384200;2034192384;1563594752;4160493076;1055800;0;22500;0;0;0;0;0;0;1600;882;1302;0;94;0;1;
2052;4669900;2034196480;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2053;4549500;2034196480;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2054;6719500;2034196480;1563594752;4160493076;1035100;0;17600;0;0;0;0;0;0;1800;882;1302;0;94;0;1;
2055;4313000;2034200576;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2056;4405800;2034200576;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2057;6880500;2034200576;1563594752;4160493076;1112600;0;18800;0;0;0;0;0;0;1700;882;1302;0;94;0;1;
2058;4360400;2034208768;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2059;4554500;2034208768;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2060;6533700;2034212864;1563594752;4160493076;1029100;0;17400;0;0;0;0;0;0;1800;882;1302;0;94;0;1;
2061;4898600;2034364416;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2062;4500600;2034368512;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2063;4018200;2034384896;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2064;5615100;2034393088;1563594752;4160493076;965200;0;17600;0;0;0;0;0;0;1700;882;1302;0;94;0;1;
2065;4675600;2034397184;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2066;5032300;2034397184;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2067;5845900;2034397184;1563594752;4160493076;941400;0;17300;0;0;0;0;0;0;2100;882;1302;0;94;0;1;
2068;4352200;2034397184;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2069;4084100;2034413568;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2070;5247300;2034413568;1563594752;4160493076;1029300;0;17200;0;0;0;0;0;0;1700;882;1302;0;94;0;1;
2071;4757600;2034425856;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2072;4546200;2034429952;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2073;5007700;2034446336;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2074;30630000;2034712576;1563594752;4160493076;24614200;0;17300;0;23445200;16700;100;22096500;1190600;7500;882;1302;0;94;0;1;
2075;8346900;2034888704;1563594752;4160493076;1813800;0;40500;0;0;0;0;0;0;4200;882;1302;0;94;0;1;
2076;5218300;2034888704;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2077;4089100;2034888704;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2078;5821200;2035232768;1563594752;4160493076;914500;0;18500;0;0;0;0;0;0;1600;882;1302;0;94;0;1;
2079;6421100;2035232768;1563594752;4160493184;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2080;4397500;2035232768;1563594752;4160493184;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2081;5473500;2035576832;1563594752;4160493184;980800;0;17700;0;0;0;0;0;0;1700;882;1302;0;94;0;1;
2082;5962400;2035580928;1563594752;4160493184;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2083;4997000;2035585024;1563594752;4160493184;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2084;7000700;2035929088;1563594752;4160493184;1043000;0;17100;0;0;0;0;0;0;1700;882;1302;0;94;0;1;
2085;4990200;2035941376;1563594752;4160493184;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2086;4117900;2035945472;1563594752;4160493184;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2087;6338100;2036121600;1563594752;4160493184;972600;0;17100;0;0;0;0;0;0;2300;882;1302;0;94;0;1;
2088;5931700;2036125696;1563594752;4160493184;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2089;4336400;2036125696;1563594752;4160493184;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2090;6227400;2036301824;1563594752;4160493184;1023600;0;17000;0;0;0;0;0;0;2300;882;1302;0;94;0;1;
2091;5192100;2036301824;1563594752;4160493184;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2092;4354200;2036301824;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2093;5211400;2036350976;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2094;6659800;2036613120;1563594752;4160493076;1081200;0;19600;0;0;0;0;0;0;2000;882;1302;0;94;0;1;
2095;5035100;2036613120;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2096;4875700;2036613120;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2097;5401300;2036871168;1563594752;4160493076;1011700;0;19200;0;0;0;0;0;0;2400;882;1302;0;94;0;1;
2098;5082800;2036879360;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2099;4971200;2036887552;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2100;7242900;2037235712;1563594752;4160493076;1090600;0;17600;0;0;0;0;0;0;2400;882;1302;0;94;0;1;
2101;4907700;2037235712;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2102;5013100;2037235712;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2103;5817100;2037596160;1563594752;4160493076;997300;0;17200;0;0;0;0;0;0;1800;882;1302;0;94;0;1;
2104;5200600;2037600256;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2105;5555300;2037608448;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2106;5999000;2037866496;1563594752;4160493076;1007000;0;16600;0;0;0;0;0;0;1600;882;1302;0;94;0;1;
2107;5212000;2037866496;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2108;4728800;2037874688;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2109;5801300;2038046720;1563594752;4160493076;1029400;0;17400;0;0;0;0;0;0;2300;882;1302;0;94;0;1;
2110;5208700;2038050816;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2111;5060500;2038063104;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2112;6277400;2038415360;1563594752;4160493076;981000;0;17000;0;0;0;0;0;0;2300;882;1302;0;94;0;1;
2113;5835800;2038423552;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2114;5556300;2038427648;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2115;8083500;2038779904;1563594752;4160493076;1155000;0;24100;0;0;0;0;0;0;2300;882;1302;0;94;0;1;
2116;6730100;2038808576;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2117;7059000;2039066624;1563594752;4160493076;1083100;0;19300;0;0;0;0;0;0;2400;882;1302;0;94;0;1;
2118;5704600;2039066624;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2119;4567000;2039066624;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2120;6312300;2039410688;1563594752;4160493076;1001300;0;17700;0;0;0;0;0;0;1700;882;1302;0;94;0;1;
2121;6098300;2039410688;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2122;4271200;2039410688;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2123;6657700;2039758848;1563594752;4160493076;996500;0;16800;0;0;0;0;0;0;1800;882;1302;0;94;0;1;
2124;5114900;2039898112;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2125;4082700;2039910400;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2126;5581600;2040082432;1563594752;4160493076;945200;0;17100;0;0;0;0;0;0;1800;882;1302;0;94;0;1;
2127;4527000;2040082432;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2128;3733900;2040082432;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2129;4152400;2040082432;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2130;7408300;2040348672;1563594752;4160493076;938300;0;16500;0;0;0;0;0;0;1900;882;1302;0;94;0;1;
2131;4645500;2040348672;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2132;3923100;2040348672;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2133;6109200;2041905152;1563594752;4160493076;925100;0;17200;0;0;0;0;0;0;1800;882;1302;0;94;0;1;
2134;4855800;2041913344;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2135;3960600;2041921536;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2136;6646300;2043473920;1563594752;4160493076;988000;0;17100;0;0;0;0;0;0;1900;882;1302;0;94;0;1;
2137;4931600;2043478016;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2138;3961100;2043486208;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2139;3898200;2043490304;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2140;5908300;2043834368;1563594752;4160493076;967000;0;16900;0;0;0;0;0;0;1700;882;1302;0;94;0;1;
2141;4113400;2043846656;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2142;4226800;2043846656;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2143;6347400;2044022784;1563594752;4160493076;941400;0;16700;0;0;0;0;0;0;2100;882;1302;0;94;0;1;
2144;4286500;2044022784;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2145;4334600;2044026880;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2146;4181800;2044026880;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2147;5324400;2044030976;1563594752;4160493076;943000;0;17100;0;0;0;0;0;0;1900;882;1302;0;94;0;1;
2148;5043600;2044030976;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2149;4888400;2044039168;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2150;5689700;2044039168;1563594752;4160493076;909700;0;17100;0;0;0;0;0;0;2300;882;1302;0;94;0;1;
2151;4244200;2044047360;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2152;3979900;2044047360;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2153;3768500;2044055552;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;94;0;1;
2154;5496700;2044125184;1563594752;4160493076;1198600;311900;17500;0;0;0;0;0;0;3500;882;1302;0;100;0;1;
2155;4240700;2044125184;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2156;4543500;2044129280;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2157;5188100;2044301312;1563594752;4160493076;1178400;0;17700;0;0;0;0;0;0;2200;882;1302;0;100;0;1;
2158;4337200;2044301312;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2159;4177600;2044301312;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2160;3846100;2044301312;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2161;4809800;2044301312;1563594752;4160493076;903500;0;16900;0;0;0;0;0;0;1700;882;1302;0;100;0;1;
2162;4502600;2044305408;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2163;4663400;2044313600;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2164;3747600;2044321792;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2165;4857400;2044334080;1563594752;4160493076;899700;0;17400;0;0;0;0;0;0;1800;882;1302;0;100;0;1;
2166;4334700;2044338176;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2167;3643700;2044342272;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2168;3619700;2044342272;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2169;5381300;2044342272;1563594752;4160493076;873100;0;17200;0;0;0;0;0;0;1700;882;1302;0;100;0;1;
2170;5464400;2044342272;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2171;3829300;2044342272;1563594752;4160493076;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2172;4746700;2044440576;1563594752;4177270292;904800;0;17400;0;0;0;0;0;0;2300;882;1302;0;100;0;1;
2173;4840800;2044440576;1563594752;4177270292;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2174;3936300;2044452864;1563594752;4177270292;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2175;3599600;2044461056;1563594752;4177270292;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2176;4621700;2044461056;1563594752;4177270292;821200;0;17000;0;0;0;0;0;0;2000;882;1302;0;100;0;1;
2177;5283200;2044469248;1563594752;4177270292;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2178;3958900;2044473344;1563594752;4177270292;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2179;3584500;2044473344;1563594752;4177270292;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2180;6278000;2044633088;1563594752;4177270292;966200;0;16900;0;0;0;0;0;0;2200;882;1302;0;100;0;1;
2181;4740700;2044637184;1563594752;4177270292;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2182;3897400;2044735488;1563594752;4177270292;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2183;7255100;2048950272;1563594752;4194052068;877100;0;16400;0;0;0;0;0;0;1700;882;1302;0;100;0;1;
2184;4124300;2048950272;1563594752;4194052068;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2185;3668600;2048954368;1563594752;4194052068;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2186;3852000;2048958464;1563594752;4194052068;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2187;6255700;2049052672;1563594752;4194052068;970500;0;17200;0;0;0;0;0;0;1800;882;1302;0;100;0;1;
2188;4831300;2049052672;1563594752;4194052068;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
2189;4077900;2049069056;1563594752;4194052068;0;0;0;0;0;0;0;0;0;0;882;1302;0;100;0;1;
