Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
104;2214100;573902848;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
105;2222500;573939712;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
106;2099500;573947904;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
107;2453300;573956096;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
108;2072300;573960192;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
109;2293000;573976576;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
110;2195700;573980672;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
111;2406600;573992960;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
112;2092200;574025728;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
113;2428000;574038016;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
114;2294500;574042112;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
115;2118000;574050304;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
116;2206600;574058496;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
117;2268400;574066688;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
118;2313200;574074880;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
119;2346700;574083072;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
120;2122800;574128128;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
121;2411500;574132224;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
122;2398200;574140416;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
123;2046100;574148608;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
124;2581100;574156800;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
125;2596200;574160896;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
126;2124400;574169088;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
127;2004100;574205952;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
128;2986700;574214144;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
129;2042800;574222336;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
130;2133000;574234624;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
131;2612000;574238720;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
132;1814800;574251008;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
133;2290300;574255104;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
134;2533500;574300160;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
135;2461700;574308352;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
136;2006700;574312448;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
137;2221800;574324736;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
138;2960100;574324736;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
139;1597400;574337024;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
140;2486500;574341120;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
