Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,NFE Snapshot Tick,NFE Snapshot Size (bits),NFE RTT,NFE Jitter,Multiplay FPS,Multiplay BitRate In,Multiplay BitRate Out,Multiplay RTT (ms),Multiplay PacketLoss,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
3037,2541400,591126528,16343040,604752141,488,69421,0,0,0,0,0,0,0,0,82,0,1
3038,2993500,591126528,16343040,604752141,488,69421,0,0,0,0,0,0,0,0,82,0,1
3039,2254900,591126528,16343040,604752141,488,69421,0,0,0,0,0,0,0,0,82,0,1
3040,3727400,591126528,16343040,604752141,488,69421,0,0,0,0,0,0,0,0,82,0,1
3041,5571800,591134720,16351232,604760333,489,69418,0,0,0,0,0,0,0,0,82,0,1
3042,2777300,591142912,16351232,604760333,489,69418,0,0,0,0,0,0,0,0,82,0,1
3043,3847900,591142912,16351232,604760333,489,69418,0,0,0,0,0,0,0,0,82,0,1
3044,2031300,591142912,16351232,604760333,489,69418,0,0,0,0,0,0,0,0,82,0,1
3045,4516200,591142912,16351232,604760333,489,69418,0,0,0,0,0,0,0,0,82,0,1
3046,2289500,591142912,16351232,604760333,490,87,0,0,0,0,0,0,0,0,82,0,1
3047,5106800,591142912,16351232,604760333,490,87,0,0,0,0,0,0,0,0,82,0,1
3048,1733800,591245312,16351232,621537549,490,87,0,0,0,0,0,0,0,0,82,0,1
3049,4067300,591249408,16351232,621537549,490,87,0,0,0,0,0,0,0,0,82,0,1
3050,1915800,591249408,16351232,621537549,490,87,0,0,0,0,0,0,0,0,82,0,1
3051,3218200,591339520,16351232,621537549,491,69418,0,0,0,0,0,0,0,0,82,0,1
3052,3067500,591425536,16351232,621537549,491,69418,0,0,0,0,0,0,0,0,82,0,1
3053,2178700,591425536,16351232,621537549,491,69418,0,0,0,0,0,0,0,0,82,0,1
3054,2629200,591425536,16351232,621537549,491,69418,0,0,0,0,0,0,0,0,82,0,1
3055,2354900,591425536,16351232,621537549,491,69418,0,0,0,0,0,0,0,0,82,0,1
3056,2941500,591425536,16351232,621537549,491,69418,0,0,0,0,0,0,0,0,82,0,1
3057,2470300,591523840,16351232,638314765,492,69418,0,0,0,0,0,0,0,0,82,0,1
3058,4747800,591523840,16351232,638314765,492,69418,0,0,0,0,0,0,0,0,82,0,1
3059,1828800,591613952,16351232,638314765,492,69418,0,0,0,0,0,0,0,0,82,0,1
3060,3982300,591618048,16351232,638314765,492,69418,0,0,0,0,0,0,0,0,82,0,1
3061,2292100,591618048,16351232,638314765,492,69418,0,0,0,0,0,0,0,0,82,0,1
3062,3786500,591622144,16351232,638314765,492,69418,0,0,0,0,0,0,0,0,82,0,1
3063,2312800,591622144,16351232,638314765,493,69422,0,0,0,0,0,0,0,0,82,0,1
3064,4870800,591622144,16351232,638314765,493,69422,0,0,0,0,0,0,0,0,82,0,1
3065,1929300,591708160,16351232,638314765,493,69422,0,0,0,0,0,0,0,0,82,0,1
3066,5006900,591708160,16351232,638314765,493,69422,0,0,0,0,0,0,0,0,82,0,1
3067,2194500,591712256,16351232,638314765,494,69420,0,0,0,0,0,0,0,0,82,0,1
3068,4983900,591712256,16351232,638314765,494,69420,0,0,0,0,0,0,0,0,82,0,1
3069,2016000,591790080,16351232,638314765,494,69420,0,0,0,0,0,0,0,0,82,0,1
3070,4257800,592216064,16351232,638314765,494,69420,0,0,0,0,0,0,0,0,82,0,1
3071,4086200,592646144,16351232,638314765,494,69420,0,0,0,0,0,0,0,0,82,0,1
3072,2406000,592646144,16351232,638314765,495,69420,0,0,0,0,0,0,0,0,82,0,1
3073,4922300,592646144,16351232,638314765,495,69420,0,0,0,0,0,0,0,0,82,0,1
3074,1808800,592646144,16351232,638314765,495,69420,0,0,0,0,0,0,0,0,82,0,1
3075,4346600,593072128,16351232,638314765,495,69420,0,0,0,0,0,0,0,0,82,0,1
3076,1927800,593072128,16351232,638314765,495,69420,0,0,0,0,0,0,0,0,82,0,1
3077,4413100,593076224,16351232,638314765,496,77,0,0,0,0,0,0,0,0,82,0,1
3078,1839600,593162240,16351232,638314765,496,77,0,0,0,0,0,0,0,0,82,0,1
3079,4249900,593588224,16351232,638314765,496,77,0,0,0,0,0,0,0,0,82,0,1
3080,2175600,594014208,16351232,638314765,496,77,0,0,0,0,0,0,0,0,82,0,1
3081,5069400,594440192,16351232,638314765,496,77,0,0,0,0,0,0,0,0,82,0,1
3082,2103300,594440192,16351232,638314765,497,69420,0,0,0,0,0,0,0,0,82,0,1
3083,5092200,594440192,16351232,638314765,497,69420,0,0,0,0,0,0,0,0,82,0,1
3084,2067200,594616320,16351232,655091981,497,69420,0,0,0,0,0,0,0,0,82,0,1
3085,4121500,594616320,16351232,655091981,497,69420,0,0,0,0,0,0,0,0,82,0,1
3086,1869800,594616320,16351232,655091981,497,69420,0,0,0,0,0,0,0,0,82,0,1
3087,4272500,594616320,16351232,655091981,497,69420,0,0,0,0,0,0,0,0,82,0,1
3088,2074900,594714624,16351232,655091981,498,69422,0,0,0,0,0,0,0,0,82,0,1
3089,5100200,594739200,16351232,655091981,498,69422,0,0,0,0,0,0,0,0,82,0,1
3090,2282600,594751488,16351232,655091981,498,69422,0,0,0,0,0,0,0,0,82,0,1
3091,4967200,594751488,16351232,655091981,498,69422,0,0,0,0,0,0,0,0,82,0,1
3092,2632100,594751488,16351232,655091981,499,69420,0,0,0,0,0,0,0,0,82,0,1
3093,5059100,594751488,16351232,655091981,499,69420,0,0,0,0,0,0,0,0,82,0,1
3094,2174300,594837504,16351232,655091981,499,69420,0,0,0,0,0,0,0,0,82,0,1
3095,4044000,594837504,16351232,655091981,499,69420,0,0,0,0,0,0,0,0,82,0,1
3096,2114900,594837504,16351232,655091981,499,69420,0,0,0,0,0,0,0,0,82,0,1
3097,3595300,594931712,16351232,655091981,500,156,0,0,0,0,0,0,0,0,82,0,1
3098,3407900,594931712,16351232,655091981,500,156,0,0,0,0,0,0,0,0,82,0,1
3099,4095500,594931712,16351232,655091981,500,156,0,0,0,0,0,0,0,0,82,0,1
3100,4967200,594931712,16351232,655091981,500,156,0,0,0,0,0,0,0,0,82,0,1
3101,2051100,595017728,16351232,655091981,501,69425,0,0,0,0,0,0,0,0,82,0,1
3102,5109100,595017728,16351232,655091981,501,69425,0,0,0,0,0,0,0,0,82,0,1
3103,2498500,595111936,16351232,671869197,501,69425,0,0,0,0,0,0,0,0,82,0,1
3104,3652100,592232448,13471744,668989709,501,69425,0,0,0,0,0,0,0,0,82,0,1
3105,1887500,592232448,13471744,668989709,501,69425,0,0,0,0,0,0,0,0,82,0,1
3106,4760800,592232448,13471744,668989709,501,69425,0,0,0,0,0,0,0,0,82,0,1
3107,3125400,592318464,13471744,668989709,502,62,0,0,0,0,0,0,0,0,82,0,1
3108,5037500,592318464,13471744,668989709,502,62,0,0,0,0,0,0,0,0,82,0,1
3109,1932500,592318464,13471744,668989709,502,62,0,0,0,0,0,0,0,0,82,0,1
3110,4401000,592318464,13471744,668989709,502,62,0,0,0,0,0,0,0,0,82,0,1
3111,2182100,592318464,13471744,668989709,503,69426,0,0,0,0,0,0,0,0,82,0,1
3112,4868000,592318464,13471744,668989709,503,69426,0,0,0,0,0,0,0,0,82,0,1
3113,1950800,592318464,13471744,668989709,503,69426,0,0,0,0,0,0,0,0,82,0,1
3114,3890100,592318464,13471744,668989709,503,69426,0,0,0,0,0,0,0,0,82,0,1
3115,2077900,592318464,13471744,668989709,503,69426,0,0,0,0,0,0,0,0,82,0,1
3116,3845500,592408576,13471744,668989709,504,61,0,0,0,0,0,0,0,0,82,0,1
3117,4642800,592408576,13471744,668989709,504,61,0,0,0,0,0,0,0,0,82,0,1
3118,1976900,592408576,13471744,668989709,504,61,0,0,0,0,0,0,0,0,82,0,1
3119,4308100,592408576,13471744,668989709,504,61,0,0,0,0,0,0,0,0,82,0,1
