Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
193;2206900;574816256;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
194;2414300;574828544;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
195;2064200;574840832;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
196;2261700;574844928;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
197;2188300;574853120;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
198;2488600;574853120;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
199;2014600;574889984;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
200;2570000;574894080;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
201;2413700;574939136;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
202;2058900;574947328;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
203;2271800;574955520;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
204;2221900;574959616;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
205;2436400;574963712;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
206;2052400;574963712;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
207;2258100;575004672;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
208;2252100;575008768;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
209;2361400;575021056;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
210;2108800;575029248;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
211;2215700;575033344;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
212;2397400;575037440;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
213;2361700;575037440;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
214;1959900;575074304;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
215;2608200;575078400;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
216;2396000;575090688;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
217;2089600;575094784;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
218;2246700;575102976;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
219;2283500;575102976;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
220;2498900;575107072;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
221;2131000;575143936;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
222;2716600;575152128;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
223;2022600;575164416;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
224;2254700;575168512;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
225;2420600;575172608;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
226;2035000;575176704;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
227;2496300;575180800;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
228;2020600;575184896;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
229;2390600;575217664;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
230;2636200;575225856;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
231;1874100;575234048;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
232;2375100;575238144;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
233;2085300;575242240;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
234;2337400;575242240;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
235;2104700;575250432;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
236;2250000;575279104;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
237;2255700;575291392;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
238;2368100;575295488;11472896;499349773;0;0;0;0;0;0;0;0;0;0;9;0;0;
