Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,NFE Snapshot Tick,NFE Snapshot Size (bits),NFE RTT,NFE Jitter,Multiplay FPS,Multiplay BitRate In,Multiplay BitRate Out,Multiplay RTT (ms),Multiplay PacketLoss,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
3499,2440100,599191552,15024128,687319309,498,67,0,0,0,0,0,0,0,0,228,0,1
3500,2054100,599191552,15024128,687319309,498,67,0,0,0,0,0,0,0,0,228,0,1
3501,2495300,599191552,15024128,687319309,498,67,0,0,0,0,0,0,0,0,228,0,1
3502,2421400,599191552,15024128,687319309,498,67,0,0,0,0,0,0,0,0,228,0,1
3503,2119800,599232512,15024128,687319309,499,67,0,0,0,0,0,0,0,0,228,0,1
3504,3523600,599273472,15024128,687319309,499,67,0,0,0,0,0,0,0,0,228,0,1
3505,2129400,599339008,15024128,687319309,499,67,0,0,0,0,0,0,0,0,228,0,1
3506,2168600,599339008,15024128,687319309,499,67,0,0,0,0,0,0,0,0,228,0,1
3507,2258100,599339008,15024128,687319309,499,67,0,0,0,0,0,0,0,0,228,0,1
3508,2552700,599339008,15024128,687319309,499,67,0,0,0,0,0,0,0,0,228,0,1
3509,1963600,599437312,15024128,687319309,500,79957,0,0,0,0,0,0,0,0,228,0,1
3510,3724500,599441408,15024128,687319309,500,79957,0,0,0,0,0,0,0,0,228,0,1
3511,2051600,599441408,15024128,687319309,500,79957,0,0,0,0,0,0,0,0,228,0,1
3512,3618100,599441408,15024128,687319309,500,79957,0,0,0,0,0,0,0,0,228,0,1
3513,1862400,599441408,15024128,687319309,500,79957,0,0,0,0,0,0,0,0,228,0,1
3514,2847500,599441408,15024128,687319309,500,79957,0,0,0,0,0,0,0,0,228,0,1
3515,1951800,599441408,15024128,687319309,500,79957,0,0,0,0,0,0,0,0,228,0,1
3516,2296000,599543808,15024128,687319309,501,78555,0,0,0,0,0,0,0,0,228,0,1
3517,3622600,599564288,15024128,687319309,501,78555,0,0,0,0,0,0,0,0,228,0,1
3518,1876900,599564288,15024128,687319309,501,78555,0,0,0,0,0,0,0,0,228,0,1
3519,2376200,599564288,15024128,687319309,501,78555,0,0,0,0,0,0,0,0,228,0,1
3520,2257300,599564288,15024128,687319309,501,78555,0,0,0,0,0,0,0,0,228,0,1
3521,2498600,599564288,15024128,687319309,501,78555,0,0,0,0,0,0,0,0,228,0,1
3522,2274500,599560192,15020032,687315213,501,78555,0,0,0,0,0,0,0,0,228,0,1
3523,1988600,599564288,15020032,687315213,502,172,0,0,0,0,0,0,0,0,228,0,1
3524,3636300,599576576,15020032,687315213,502,172,0,0,0,0,0,0,0,0,228,0,1
3525,2011000,599678976,15020032,687315213,502,172,0,0,0,0,0,0,0,0,228,0,1
3526,2444100,599678976,15020032,687315213,502,172,0,0,0,0,0,0,0,0,228,0,1
3527,2319900,599678976,15020032,687315213,502,172,0,0,0,0,0,0,0,0,228,0,1
3528,2182500,599678976,15020032,687315213,502,172,0,0,0,0,0,0,0,0,228,0,1
3529,2498000,599678976,15020032,687315213,503,67,0,0,0,0,0,0,0,0,228,0,1
3530,4011400,599678976,15020032,687315213,503,67,0,0,0,0,0,0,0,0,228,0,1
3531,1960900,599764992,15020032,687315213,503,67,0,0,0,0,0,0,0,0,228,0,1
3532,2301600,599764992,15020032,687315213,503,67,0,0,0,0,0,0,0,0,228,0,1
3533,3625300,599764992,15020032,687315213,503,67,0,0,0,0,0,0,0,0,228,0,1
3534,2560800,599764992,15020032,687315213,503,67,0,0,0,0,0,0,0,0,228,0,1
3535,1994700,599855104,15020032,687315213,504,67,0,0,0,0,0,0,0,0,228,0,1
3536,3847800,599953408,15020032,704092429,504,67,0,0,0,0,0,0,0,0,228,0,1
3537,2011600,600039424,15020032,704092429,504,67,0,0,0,0,0,0,0,0,228,0,1
3538,2272700,600039424,15020032,704092429,504,67,0,0,0,0,0,0,0,0,228,0,1
3539,2454000,600039424,15020032,704092429,504,67,0,0,0,0,0,0,0,0,228,0,1
3540,1973600,600039424,15020032,704092429,504,67,0,0,0,0,0,0,0,0,228,0,1
3541,2456600,600039424,15020032,704092429,504,67,0,0,0,0,0,0,0,0,228,0,1
3542,2802200,600039424,15020032,704092429,505,79192,0,0,0,0,0,0,0,0,228,0,1
3543,3952300,600039424,15020032,704092429,505,79192,0,0,0,0,0,0,0,0,228,0,1
3544,2156500,600125440,15020032,704092429,505,79192,0,0,0,0,0,0,0,0,228,0,1
