Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,NFE Snapshot Tick,NFE Snapshot Size (bits),NFE RTT,NFE Jitter,Multiplay FPS,Multiplay BitRate In,Multiplay BitRate Out,Multiplay RTT (ms),Multiplay PacketLoss,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
3327,2437800,589619200,13524992,568379661,467,62,0,0,0,0,0,0,0,0,76,0,1
3328,2148500,589619200,13524992,568379661,467,62,0,0,0,0,0,0,0,0,76,0,1
3329,1966200,589717504,13524992,585156877,468,61,0,0,0,0,0,0,0,0,76,0,1
3330,3754400,589717504,13524992,585156877,468,61,0,0,0,0,0,0,0,0,76,0,1
3331,3816000,589721600,13524992,585156877,468,61,0,0,0,0,0,0,0,0,76,0,1
3332,2067800,589721600,13524992,585156877,468,61,0,0,0,0,0,0,0,0,76,0,1
3333,2584800,589721600,13524992,585156877,468,61,0,0,0,0,0,0,0,0,76,0,1
3334,1715800,589721600,13524992,585156877,468,61,0,0,0,0,0,0,0,0,76,0,1
3335,2382000,589721600,13524992,585156877,469,63,0,0,0,0,0,0,0,0,76,0,1
3336,2869200,590266368,16621568,588253453,469,63,0,0,0,0,0,0,0,0,76,0,1
3337,1912700,590266368,16621568,588253453,469,63,0,0,0,0,0,0,0,0,76,0,1
3338,2373100,590266368,16621568,588253453,469,63,0,0,0,0,0,0,0,0,76,0,1
3339,2383600,590266368,16621568,588253453,469,63,0,0,0,0,0,0,0,0,76,0,1
3340,2223700,590729216,16621568,588253453,469,63,0,0,0,0,0,0,0,0,76,0,1
3341,2145200,590729216,16621568,588253453,469,63,0,0,0,0,0,0,0,0,76,0,1
3342,2411700,590745600,16621568,588253453,470,76072,0,0,0,0,0,0,0,0,76,0,1
3343,2767700,590876672,16621568,588253453,470,76072,0,0,0,0,0,0,0,0,76,0,1
3344,2098300,591413248,16621568,588253453,470,76072,0,0,0,0,0,0,0,0,76,0,1
3345,2406400,591413248,16621568,588253453,470,76072,0,0,0,0,0,0,0,0,76,0,1
3346,1999400,591413248,16621568,588253453,470,76072,0,0,0,0,0,0,0,0,76,0,1
3347,2210200,591413248,16621568,588253453,470,76072,0,0,0,0,0,0,0,0,76,0,1
3348,2451900,591876096,16621568,588253453,470,76072,0,0,0,0,0,0,0,0,76,0,1
3349,2085100,591876096,16621568,588253453,471,76074,0,0,0,0,0,0,0,0,76,0,1
3350,3619400,591876096,16621568,588253453,471,76074,0,0,0,0,0,0,0,0,76,0,1
3351,2004800,591974400,16621568,588253453,471,76074,0,0,0,0,0,0,0,0,76,0,1
3352,3726000,592437248,16621568,588253453,471,76074,0,0,0,0,0,0,0,0,76,0,1
3353,2146600,592900096,16621568,588253453,471,76074,0,0,0,0,0,0,0,0,76,0,1
3354,3033300,592900096,16621568,588253453,471,76074,0,0,0,0,0,0,0,0,76,0,1
3355,1712800,592900096,16621568,588253453,472,76134,0,0,0,0,0,0,0,0,76,0,1
3356,3923500,592900096,16621568,588253453,472,76134,0,0,0,0,0,0,0,0,76,0,1
3357,2235600,593006592,16621568,605030669,472,76134,0,0,0,0,0,0,0,0,76,0,1
3358,2100900,593006592,16621568,605030669,472,76134,0,0,0,0,0,0,0,0,76,0,1
3359,2226200,593006592,16621568,605030669,472,76134,0,0,0,0,0,0,0,0,76,0,1
3360,2064600,593006592,16621568,605030669,472,76134,0,0,0,0,0,0,0,0,76,0,1
3361,2486400,593006592,16621568,605030669,472,76134,0,0,0,0,0,0,0,0,76,0,1
3362,2059100,593006592,16621568,605030669,473,76098,0,0,0,0,0,0,0,0,76,0,1
3363,3419800,593121280,16621568,605030669,473,76098,0,0,0,0,0,0,0,0,76,0,1
3364,2090800,593272832,16621568,605030669,473,76098,0,0,0,0,0,0,0,0,76,0,1
3365,2401700,593272832,16621568,605030669,473,76098,0,0,0,0,0,0,0,0,76,0,1
3366,2143000,593272832,16621568,605030669,473,76098,0,0,0,0,0,0,0,0,76,0,1
3367,2269700,593272832,16621568,605030669,473,76098,0,0,0,0,0,0,0,0,76,0,1
3368,2238800,593272832,16621568,605030669,473,76098,0,0,0,0,0,0,0,0,76,0,1
3369,2336500,593272832,16621568,605030669,474,76099,0,0,0,0,0,0,0,0,76,0,1
3370,3837400,593272832,16621568,605030669,474,76099,0,0,0,0,0,0,0,0,76,0,1
3371,2093800,593272832,16621568,605030669,474,76099,0,0,0,0,0,0,0,0,76,0,1
3372,2224600,593272832,16621568,605030669,474,76099,0,0,0,0,0,0,0,0,76,0,1
3373,3628600,593272832,16621568,605030669,474,76099,0,0,0,0,0,0,0,0,76,0,1
3374,2496500,593272832,16621568,605030669,474,76099,0,0,0,0,0,0,0,0,76,0,1
3375,2473100,593272832,16621568,605030669,475,76096,0,0,0,0,0,0,0,0,76,0,1
3376,3615700,593272832,16621568,605030669,475,76096,0,0,0,0,0,0,0,0,76,0,1
3377,1877000,593272832,16621568,605030669,475,76096,0,0,0,0,0,0,0,0,76,0,1
3378,2564600,593272832,16621568,605030669,475,76096,0,0,0,0,0,0,0,0,76,0,1
3379,2307700,593272832,16621568,605030669,475,76096,0,0,0,0,0,0,0,0,76,0,1
3380,1927600,593272832,16621568,605030669,475,76096,0,0,0,0,0,0,0,0,76,0,1
3381,2424200,593272832,16621568,605030669,475,76096,0,0,0,0,0,0,0,0,76,0,1
3382,2362400,593293312,16621568,605030669,476,93,0,0,0,0,0,0,0,0,76,0,1
3383,3854800,593326080,16621568,605030669,476,93,0,0,0,0,0,0,0,0,76,0,1
3384,1956300,593502208,16621568,621807885,476,93,0,0,0,0,0,0,0,0,76,0,1
3385,2571000,593502208,16621568,621807885,476,93,0,0,0,0,0,0,0,0,76,0,1
3386,2137800,593502208,16621568,621807885,476,93,0,0,0,0,0,0,0,0,76,0,1
3387,2213900,593502208,16621568,621807885,476,93,0,0,0,0,0,0,0,0,76,0,1
3388,2236500,593502208,16621568,621807885,476,93,0,0,0,0,0,0,0,0,76,0,1
3389,2177700,593592320,16621568,621807885,477,76096,0,0,0,0,0,0,0,0,76,0,1
3390,3338800,593592320,16621568,621807885,477,76096,0,0,0,0,0,0,0,0,76,0,1
3391,2536400,593686528,16621568,621807885,477,76096,0,0,0,0,0,0,0,0,76,0,1
3392,1992000,593686528,16621568,621807885,477,76096,0,0,0,0,0,0,0,0,76,0,1
3393,2300000,593686528,16621568,621807885,477,76096,0,0,0,0,0,0,0,0,76,0,1
3394,3613600,593686528,16621568,621807885,477,76096,0,0,0,0,0,0,0,0,76,0,1
3395,3031500,593739776,16621568,621807885,478,76096,0,0,0,0,0,0,0,0,76,0,1
3396,2611800,593825792,16621568,621807885,478,76096,0,0,0,0,0,0,0,0,76,0,1
3397,2508200,593952768,16621568,638585101,478,76096,0,0,0,0,0,0,0,0,76,0,1
3398,2139900,593952768,16621568,638585101,478,76096,0,0,0,0,0,0,0,0,76,0,1
3399,2851300,593952768,16621568,638585101,478,76096,0,0,0,0,0,0,0,0,76,0,1
3400,2232700,593952768,16621568,638585101,478,76096,0,0,0,0,0,0,0,0,76,0,1
3401,2816100,593952768,16621568,638585101,478,76096,0,0,0,0,0,0,0,0,76,0,1
3402,2305700,594038784,16621568,638585101,479,76098,0,0,0,0,0,0,0,0,76,0,1
3403,4028500,594063360,16621568,638585101,479,76098,0,0,0,0,0,0,0,0,76,0,1
3404,1976700,594063360,16621568,638585101,479,76098,0,0,0,0,0,0,0,0,76,0,1
3405,2445900,594063360,16621568,638585101,479,76098,0,0,0,0,0,0,0,0,76,0,1
3406,2241900,594063360,16621568,638585101,479,76098,0,0,0,0,0,0,0,0,76,0,1
3407,2400300,594063360,16621568,638585101,479,76098,0,0,0,0,0,0,0,0,76,0,1
3408,2168800,594157568,16621568,638585101,480,76098,0,0,0,0,0,0,0,0,76,0,1
3409,4053500,594247680,16621568,638585101,480,76098,0,0,0,0,0,0,0,0,76,0,1
3410,2064600,594247680,16621568,638585101,480,76098,0,0,0,0,0,0,0,0,76,0,1
3411,2561000,594247680,16621568,638585101,480,76098,0,0,0,0,0,0,0,0,76,0,1
3412,2004800,594247680,16621568,638585101,480,76098,0,0,0,0,0,0,0,0,76,0,1
3413,2286200,594247680,16621568,638585101,480,76098,0,0,0,0,0,0,0,0,76,0,1
3414,2233200,594247680,16621568,638585101,481,157,0,0,0,0,0,0,0,0,76,0,1
3415,3701400,594247680,16621568,638585101,481,157,0,0,0,0,0,0,0,0,76,0,1
3416,2845500,594247680,16621568,638585101,481,157,0,0,0,0,0,0,0,0,76,0,1
3417,1701400,594247680,16621568,638585101,481,157,0,0,0,0,0,0,0,0,76,0,1
3418,2831200,594247680,16621568,638585101,481,157,0,0,0,0,0,0,0,0,76,0,1
3419,2174200,594247680,16621568,638585101,481,157,0,0,0,0,0,0,0,0,76,0,1
3420,2204700,594247680,16621568,638585101,481,157,0,0,0,0,0,0,0,0,76,0,1
3421,2174500,594268160,16621568,638585101,482,76098,0,0,0,0,0,0,0,0,76,0,1
3422,3442600,594333696,16621568,638585101,482,76098,0,0,0,0,0,0,0,0,76,0,1
3423,1990800,594374656,16621568,638585101,482,76098,0,0,0,0,0,0,0,0,76,0,1
3424,2451300,594374656,16621568,638585101,482,76098,0,0,0,0,0,0,0,0,76,0,1
3425,2237200,594374656,16621568,638585101,482,76098,0,0,0,0,0,0,0,0,76,0,1
3426,2197400,594374656,16621568,638585101,482,76098,0,0,0,0,0,0,0,0,76,0,1
3427,2311300,594374656,16621568,638585101,482,76098,0,0,0,0,0,0,0,0,76,0,1
3428,2724500,594374656,16621568,638585101,483,76100,0,0,0,0,0,0,0,0,76,0,1
3429,3986200,594374656,16621568,638585101,483,76100,0,0,0,0,0,0,0,0,76,0,1
3430,2042400,594563072,16621568,655362317,483,76100,0,0,0,0,0,0,0,0,76,0,1
3431,2533700,594563072,16621568,655362317,483,76100,0,0,0,0,0,0,0,0,76,0,1
3432,2039700,594563072,16621568,655362317,483,76100,0,0,0,0,0,0,0,0,76,0,1
3433,2238600,594563072,16621568,655362317,483,76100,0,0,0,0,0,0,0,0,76,0,1
3434,2951200,594563072,16621568,655362317,484,76100,0,0,0,0,0,0,0,0,76,0,1
3435,3007000,594563072,16621568,655362317,484,76100,0,0,0,0,0,0,0,0,76,0,1
3436,3757300,594657280,16621568,655362317,484,76100,0,0,0,0,0,0,0,0,76,0,1
3437,2727100,594657280,16621568,655362317,484,76100,0,0,0,0,0,0,0,0,76,0,1
3438,2378100,594657280,16621568,655362317,484,76100,0,0,0,0,0,0,0,0,76,0,1
3439,2266400,594657280,16621568,655362317,484,76100,0,0,0,0,0,0,0,0,76,0,1
3440,3003900,594747392,16621568,655362317,485,76280,0,0,0,0,0,0,0,0,76,0,1
3441,2691700,594747392,16621568,655362317,485,76280,0,0,0,0,0,0,0,0,76,0,1
3442,2015500,594747392,16621568,655362317,485,76280,0,0,0,0,0,0,0,0,76,0,1
3443,2418700,594747392,16621568,655362317,485,76280,0,0,0,0,0,0,0,0,76,0,1
3444,2267500,594747392,16621568,655362317,485,76280,0,0,0,0,0,0,0,0,76,0,1
3445,2598100,594747392,16621568,655362317,485,76280,0,0,0,0,0,0,0,0,76,0,1
3446,2245100,594747392,16621568,655362317,485,76280,0,0,0,0,0,0,0,0,76,0,1
3447,2733100,594747392,16621568,655362317,486,76103,0,0,0,0,0,0,0,0,76,0,1
3448,3775400,594747392,16621568,655362317,486,76103,0,0,0,0,0,0,0,0,76,0,1
3449,2240000,594841600,16621568,655362317,486,76103,0,0,0,0,0,0,0,0,76,0,1
3450,2678100,594841600,16621568,655362317,486,76103,0,0,0,0,0,0,0,0,76,0,1
3451,2702100,594841600,16621568,655362317,486,76103,0,0,0,0,0,0,0,0,76,0,1
3452,1745900,594841600,16621568,655362317,486,76103,0,0,0,0,0,0,0,0,76,0,1
3453,3350500,595030016,16621568,672139533,487,62,0,0,0,0,0,0,0,0,76,0,1
3454,3720600,595030016,16621568,672139533,487,62,0,0,0,0,0,0,0,0,76,0,1
3455,2075000,595030016,16621568,672139533,487,62,0,0,0,0,0,0,0,0,76,0,1
3456,2485600,595030016,16621568,672139533,487,62,0,0,0,0,0,0,0,0,76,0,1
