Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
259;2269200;575160320;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
260;2186700;575160320;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
261;2581700;575168512;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
262;1962700;575168512;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
263;2248400;575176704;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
264;2236800;575213568;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
265;2668300;575217664;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
266;2130900;575225856;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
267;2289000;575225856;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
268;2316100;575229952;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
269;2082800;575234048;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
270;2250100;575238144;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
271;2260300;575246336;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
272;2494000;575287296;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
273;2256400;575287296;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
274;2309700;575295488;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
275;2435800;575295488;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
276;2026700;575299584;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
277;2178100;575303680;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
278;2231000;575307776;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
279;2545200;575340544;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
280;2489600;575348736;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
281;2235200;575352832;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
282;2738800;575356928;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
283;1903000;575361024;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
284;2486200;575361024;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
285;2135900;575369216;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
286;2236000;575397888;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
287;3045500;575406080;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
288;2064700;575406080;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
289;2183300;575410176;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
290;2303600;575414272;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
291;2157200;575418368;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
292;2204500;575418368;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
293;2243100;575455232;11468800;499345677;0;0;0;0;0;0;0;0;0;0;27;0;0;
